Id_juego,Nombre,Género
310790,Geometry Wars™ 3: Dimensions Evolved,"Action, "
330830,Tales from the Borderlands,"Adventure, "
333040,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,"Indie, RPG, Strategy, "
295056,Rocksmith® 2014 – Bullet For My Valentine Song Pack,"Casual, Simulation, "
326720,Instant Dungeon!,"Action, Indie, "
333700,Chucks Challenge 3D: Happy Holidays DLC,"Indie, "
333870,Feel-A-Maze,"Indie, "
331892,Guns and Robots - Epic Pack,"Action, Free to Play, Indie, Massively Multiplayer, RPG, "
334710,Ilamentia,"Action, Indie, "
322510,Beginner's Package,"Action, Casual, Free to Play, "
330240,Star Hero Summon Scroll,"Action, Casual, Free to Play, "
330230,Rage Berserker's Perfect Package,"Action, Casual, Free to Play, "
266150,Lost Saga NA,"Action, Casual, Free to Play, "
230310,Akaneiro: Demon Hunters,"Action, Free to Play, Indie, RPG, "
319210,Space Salvager,"Adventure, Indie, RPG, "
323780,Fireworks Simulator,"Simulation, "
312370,"Warhammer 40,000: Armageddon","Strategy, "
273860,Snowcat Simulator,"Simulation, "
331230,Croixleur Sigma Original Soundtrack,"Action, Indie, "
331250,ETHER VAPOR Remaster Original Soundtrack,"Action, "
331260,Fairy Bloom Freesia Original Soundtrack,"Action, Indie, "
334520,eXceed 2nd - Vampire REX Original Soundtrack,"Action, "
331670,The Jackbox Party Pack,"Casual, Indie, Strategy, "
334510,eXceed - Gun Bullet Children Original Soundtrack,"Action, Indie, "
329260,Defense Grid 2 Demo,"Strategy, "
335350,Goat Simulator: Original Soundtrack,"Casual, Indie, Simulation, "
323420,Planetary Annihilation - Original Soundtrack,"Strategy, "
266980,The Labyrinth of Time,"Adventure, "
257260,Inherit the Earth: Quest for the Orb,"Adventure, Casual, "
334530,eXceed 3rd - Jade Penetrate Black Package Original Soundtrack,"Action, "
330730,Cloudbuilt - Defiance,"Action, Indie, "
327010,Motorama,"Action, Racing, "
292480,Magical Battle Festa,"Action, Indie, "
263480,Final Rush,"Action, Indie, "
333500,App Game Kit 2 Demo,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities, Web Publishing, "
325130,X-Plane 10 AddOn - Aerosoft - Airport Mykonos,"Simulation, "
332150,LEVEL UP!,"Action, Indie, Early Access, "
334860,LEVEL UP! Demo,"Action, Indie, "
325210,Eternal Winter,"Action, Adventure, Early Access, "
262470,Rollers of the Realm,"Action, Adventure, Casual, Indie, RPG, "
258403,Rocksmith® 2014 – Foo Fighters - “Monkey Wrench”,"Casual, Simulation, "
318412,Middle-earth: Shadow of Mordor - Skull Crushers Warband,"Action, Adventure, "
258402,Rocksmith® 2014 – Foo Fighters - “The Pretender”,"Casual, Simulation, "
258404,Rocksmith® 2014 – Foo Fighters - “Rope”,"Casual, Simulation, "
313373,Middle-earth: Shadow of Mordor - Hidden Blade Rune,"Action, Adventure, "
333320,Sneaky Sneaky - Official Soundtrack,"Indie, RPG, Strategy, "
331920,Airline Tycoon Deluxe,"Simulation, "
311400,OCEAN CITY RACING: Redux,"Action, Casual, Indie, Racing, Simulation, "
324750,StuntMANIA Reloaded,"Adventure, Casual, Racing, "
331290,Miko Gakkou: Second Year,"Action, Indie, "
326590,Cinemaware Anthology: 1986-1991,"Action, Simulation, Sports, Strategy, "
321560,The Sun and Moon,"Action, Indie, "
326440,Defenders of Time Demo,"Strategy, "
330511,Onikira - Bonus Contents,"Action, Adventure, Indie, "
330510,Onikira - Soundtrack,"Action, Adventure, Indie, "
328600,Frozen Synapse Prime,"Strategy, "
332340,Frozen Synapse Prime - Soundtrack,"Strategy, "
298880,Lords of Xulima - The Talisman of Golot,"Indie, RPG, "
282070,This War of Mine,"Adventure, Indie, Simulation, "
319290,Lords of Xulima - Special Digital Rewards,"Adventure, Indie, RPG, "
296570,Lords of Xulima,"RPG, "
306020,Bloons TD 5,"Action, Strategy, "
269530,Voice of Pripyat,"Action, Indie, Massively Multiplayer, Early Access, "
331470,Everlasting Summer,"Adventure, Casual, Free to Play, Indie, "
303690,FATE: The Cursed King,"Action, Adventure, RPG, "
331800,RaceRoom - DTM Experience 2014,"Free to Play, Racing, Simulation, Sports, "
310880,Basketball Pro Management 2015,"Simulation, Sports, Strategy, "
222631,Train Simulator: BR 9F Loco Add-On,"Simulation, "
325137,X-Plane 10 AddOn - Carenado - V35 Bonanza,"Simulation, "
256030,Shadows: Heretic Kingdoms,"Indie, RPG, "
332130,Antisquad - Skirmishes DLC,"Action, Adventure, Strategy, "
297831,Total War: ROME II -  Black Sea Colonies Culture Pack,"Strategy, "
334330,FaceRig Team Fortress 2 Avatars DLC,"Animation & Modeling, Video Production, "
333220,Cherry Tree High I! My! Girls!,"Indie, "
327310,The Marvellous Miss Take,"Action, Casual, Indie, "
310640,European Fishing,"Simulation, "
331380,Goat Simulator: MMO Simulator,"Casual, Indie, Simulation, "
330350,Robotex,"Action, Adventure, Casual, Indie, "
332360,Spriter Pro,"Animation & Modeling, Design & Illustration, Utilities, "
332490,Battle Fleet 2,"Simulation, Strategy, "
316600,QP Shooting - Dangerous!!,"Action, Indie, "
323000,Roaming Fortress,"Action, Casual, Indie, Strategy, "
330260,The Dream Machine: Chapter 5,"Adventure, Casual, Indie, "
330650,RPG Maker VX Ace - Dark Hero Character Pack,"Design & Illustration, Web Publishing, "
329820,RPG Maker VX Ace - Old School Modern 2 Resource Pack,"Design & Illustration, Web Publishing, "
329821,RPG Maker VX Ace - Tales of the Far East,"Design & Illustration, Web Publishing, "
325420,Homebrew - Vehicle Sandbox,"Action, Indie, Racing, Simulation, Early Access, "
326730,Whisper of a Rose,"Adventure, Indie, RPG, "
328680,Crab Cakes Rescue,"Casual, Indie, "
327172,LEGO Batman 3: Beyond Gotham DLC: Dark Knight,"Action, Adventure, "
222638,Train Simulator: South London Network Route Add-On,"Simulation, "
298930,Darkness Within 1: In Pursuit of Loath Nolder,"Adventure, Indie, "
332480,Phoenix Force,"Action, Indie, "
324510,Boundless,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access, "
312420,Hell,"Strategy, "
331130,Boundless - Adventurer Edition,"Action, Adventure, Indie, Massively Multiplayer, RPG, "
331900,PAYDAY 2: Gage Historical Pack,"Action, RPG, "
312310,Ensign-1,"Action, Indie, Simulation, Early Access, "
328690,Gold Rush! Anniversary Special Edition Upgrade,"Adventure, Indie, "
327610,Khet 2.0 - Eye of Horus Beam Splitter,"Casual, Indie, Strategy, "
329823,RPG Maker VX Ace - Community Resource Pack,"Design & Illustration, Web Publishing, "
332470,Making History: The Great War Demo,"Strategy, "
305960,Dragon: The Game,"Action, Indie, RPG, Simulation, Early Access, "
298850,Millennium 5 - The Battle of the Millennium,"Adventure, Casual, Indie, RPG, "
272090,Pool Nation - Unlock Assets Pack,"Casual, Indie, Simulation, Sports, Strategy, "
328280,Pool Nation - Pack of Pipes,"Casual, Indie, Simulation, Sports, Strategy, "
272084,Pool Nation - Skate Pack,"Casual, Indie, Simulation, Sports, Strategy, "
285730,Pool Nation - Flair Pack,"Casual, Indie, Simulation, Sports, Strategy, "
328290,Pool Nation - Sports Pack,"Casual, Indie, Simulation, Sports, Strategy, "
272083,Pool Nation - Ramp Pack,"Casual, Indie, Simulation, Sports, Strategy, "
265140,Magic 2015 - Garruk's Revenge Expansion,"Strategy, "
326210,Collection Unlock—Battle Boosters,"Strategy, "
265146,Collection Unlock — Alara,"N/D, "
286991,Chuck's Challenge 3D: Soundtrack & DLC,"Indie, "
298160,Eldevin,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, "
312060,FINAL FANTASY XIV Online Free Trial,"Massively Multiplayer, RPG, "
325139,X-Plane 10 AddOn - Carenado - F33A Bonanza,"Simulation, "
315050,Eldevin : Deluxe Pack,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, "
324420,Desert Ashes,"Indie, Strategy, "
296510,Magnetic By Nature,"Action, Adventure, Indie, "
322930,aerofly RC 7,"Indie, Simulation, "
332030,Magnetic by Nature OST: Extended Edition,"Action, Adventure, Indie, "
332800,Five Nights at Freddy's 2,"Indie, "
293440,Elliot Quest,"Action, Adventure, Indie, RPG, "
289650,Assassin's Creed® Unity,"Action, Adventure, "
294860,Valkyria Chronicles™,"Action, RPG, Strategy, "
305880,Leona's Tricky Adventures,"Adventure, Indie, "
260410,Get Off My Lawn!,"Casual, Free to Play, Indie, "
275690,Handsome Jack Doppelganger Pack,"Action, RPG, "
204630,Retro City Rampage™ DX,"Action, Adventure, Indie, Racing, "
313690,LEGO® Batman™3: Beyond Gotham,"Action, Adventure, "
330470,Over The Void,"Indie, "
295047,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “American Girl”,"Casual, Simulation, "
295046,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Refugee”,"Casual, Simulation, "
295048,Rocksmith® 2014 – Tom Petty - “Free Fallin’”,"Casual, Simulation, "
295049,Rocksmith® 2014 – Tom Petty - “I Won’t Back Down”,"Casual, Simulation, "
295045,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Learning to Fly”,"Casual, Simulation, "
328170,aerofly RC 7 Professional Edition,"Indie, Simulation, "
324250,Knights of Pen and Paper - Haunted Fall,"Indie, RPG, "
328171,aerofly RC 7 Ultimate Edition,"Indie, Simulation, "
330690,Quantum Rush Champions Original Soundtracks,"Action, Racing, Sports, "
306398,Tropico 5 - Joint Venture,"RPG, Simulation, Strategy, "
331891,Guns and Robots - Terminator Pack,"Action, Free to Play, Indie, Massively Multiplayer, RPG, "
253290,FOTONICA,"Action, Indie, "
277740,Train Simulator: Union Pacific FEF-3 Loco Add-On,"Simulation, "
329660,Silent Service,"Simulation, "
329680,Task Force 1942: Surface Naval Action in the South Pacific,"Simulation, "
332000,Fantasy Grounds - C&C: A1 Assault on Blacktooth Ridge,"Indie, RPG, Strategy, "
332001,Fantasy Grounds - C&C: A2 Slag Heap,"Indie, RPG, Strategy, "
332010,Fantasy Grounds - C&C: A3 The Wicked Cauldron,"Indie, RPG, Strategy, "
332011,Fantasy Grounds - C&C: A4 Usurpers of the Fell Axe,"Indie, RPG, Strategy, "
332020,Fantasy Grounds - C&C: A5 The Shattered Horn,"Indie, RPG, Strategy, "
306370,World of Subways 1 – The Path,"Simulation, "
328310,Logistics Company,"Simulation, "
272080,"Pool Nation - Cues, Balls and Decals Pack","Casual, Indie, Simulation, Sports, Strategy, "
329500,SPACECOM Demo,"Indie, Strategy, "
327830,"Europa Universalis IV: Guns, Drums and Steel Music Pack","Simulation, Strategy, "
321800,Icewind Dale: Enhanced Edition,"Adventure, RPG, Strategy, "
310033,Europa Universalis IV: Catholic League Unit Pack,"Simulation, Strategy, "
310034,Europa Universalis IV: Songs of War Music Pack,"Simulation, Strategy, "
310031,Expansion - Europa Universalis IV: Art of War,"Simulation, Strategy, "
310032,Europa Universalis IV: Evangelical Union Unit Pack,"Simulation, Strategy, "
331000,Fantasy Grounds - FATE Core Ruleset,"Indie, RPG, Strategy, "
320670,Season Match 3 - Curse of the Witch Crow,"Adventure, Casual, "
328990,Koya Rift,"Indie, "
268710,Zero Point,"Indie, "
318710,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack,"Action, Adventure, "
282512,Alien: Isolation - Corporate Lockdown,"Action, "
327270,Soundtrack,"Action, RPG, "
328820,Lords of the Fallen™ Artbook,"Action, RPG, "
328821,Lords of the Fallen™ Map,"Action, RPG, "
326990,Deep Eclipse: New Space Odyssey,"Action, Indie, "
264690,Coin Crypt,"Indie, RPG, "
319970,The Detail,"Adventure, Indie, "
317201,Lords of the Fallen - Demonic Weapon Pack,"Action, RPG, "
317208,Lords of the Fallen - Lion Heart Pack,"Action, RPG, "
317200,Lords of the Fallen - Monk Decipher,"Action, RPG, "
317202,Lords of the Fallen - The Foundation Boost,"Action, RPG, "
317203,Lords of the Fallen - The Arcane Boost,"Action, RPG, "
265300,Lords Of The Fallen™,"Action, RPG, "
295035,Rocksmith® 2014 – The Killers - “Mr. Brightside”,"Casual, Simulation, "
328900,B-17 Flying Fortress: The Mighty 8th,"Simulation, "
328920,F-117A Nighthawk Stealth Fighter 2.0,"Simulation, "
270490,The Forest of Doom,"Adventure, Indie, RPG, "
284140,Majestic Nights,"Action, Adventure, Indie, RPG, "
327440,Hail to the King: Deathbat,"Action, Adventure, Casual, Indie, RPG, "
308270,Buzz Aldrin's Space Program Manager,"Simulation, Strategy, "
330631,RPG Maker VX Ace - Halloween Tiles Resource Pack,"Design & Illustration, Web Publishing, "
329822,RPG Maker VX Ace - Forest of the Necromancer Soundscapes,"Design & Illustration, Web Publishing, "
310110,NS2: Combat,"Action, Indie, RPG, "
330630,RPG Maker VX Ace - Underworld Soundscapes,"Design & Illustration, Web Publishing, "
328930,Fleet Defender: The F-14 Tomcat Simulation,"Simulation, "
331270,Merchants of Kaidan Demo,"Adventure, Indie, RPG, Simulation, Strategy, "
310100,Natural Selection 2 - Reaper Pack,"Action, Indie, Strategy, "
318100,AXYOS,"Action, Indie, Massively Multiplayer, Early Access, "
209650,Call of Duty®: Advanced Warfare - Gold Edition,"Action, "
317660,Call of Duty®: Advanced Warfare - Season Pass,"Action, "
328530,Pirate Hell Demo,"Action, "
274940,Depth,"Action, Indie, "
284730,Dark Arcana: The Carnival,"Adventure, Casual, "
295036,Rocksmith® 2014 – The Killers - “When You Were Young”,"Casual, Simulation, "
295038,Rocksmith® 2014 – The Killers - “Spaceman”,"Casual, Simulation, "
295037,Rocksmith® 2014 – The Killers - “Somebody Told Me”,"Casual, Simulation, "
295039,Rocksmith® 2014 – The Killers - “Runaways”,"Casual, Simulation, "
304000,theHunter: Wayfarer Starter Pack,"Action, Adventure, Free to Play, Simulation, Sports, "
326130,Alcatraz Builder,"Casual, "
328080,Rise to Ruins,"Indie, Simulation, Strategy, Early Access, "
322000,Democracy 3: Clones and Drones,"Indie, Simulation, Strategy, "
274620,Skara - The Blade Remains,"Action, Free to Play, Indie, RPG, Early Access, "
328210,Rise to Ruins - The Living Soundtrack!,"Indie, Simulation, Strategy, "
325320,Mythos: The Beginning - Director's Cut,"Adventure, RPG, "
316910,Tales of Maj'Eyal - Ashes of Urh'Rok,"Adventure, Indie, RPG, "
249050,Dungeon of the Endless™,"Adventure, Indie, RPG, Strategy, "
268080,Dungeon of the Endless™ - Crystal Edition Upgrade,"Adventure, Indie, RPG, Strategy, "
321980,Hardland,"Action, Adventure, Indie, RPG, Early Access, "
324610,The Shopkeeper,"Adventure, Indie, "
320790,Fabula Mortis,"Action, Indie, "
317360,Double Action: Boogaloo,"Action, Free to Play, Indie, "
285980,Kromaia,"Action, Indie, "
328790,Prophour23 - Soundtrack,"Action, Indie, Strategy, "
65980,Sid Meier's Civilization®: Beyond Earth™,"Strategy, "
328850,Organ Trail: Director's Cut - Soundtrack,"Indie, Strategy, "
318430,Squishy the Suicidal Pig,"Adventure, Indie, "
317020,Pajama Sam: Games to Play on Any Day,"Casual, "
317030,Fatty Bear's Birthday Surprise,"Adventure, Casual, "
328440,Deadlock: Planetary Conquest,"Strategy, "
328450,Deadlock II: Shrine Wars,"Strategy, "
328460,Redline,"Action, Racing, "
328470,Slave Zero,"Action, "
327910,7th Legion,"Action, Adventure, Strategy, "
329350,TesserAct Demo,"Indie, "
326391,Graviteam Tactics: Shield of the Prophet,"Strategy, "
308420,Ziggurat,"Action, Indie, RPG, "
329360,TesserAct - Official Soundtrack,"Indie, "
322040,Cooking Academy Fire and Knives,"Action, Casual, "
329480,Snow Light,"Action, Adventure, Indie, "
326810,FaceRig Halloween Avatars 2014,"Animation & Modeling, Video Production, "
329310,Tile Miner,"Action, Adventure, Indie, Early Access, "
329150,Vanguard Princess Lilith,"Action, Casual, Indie, "
307960,IL-2 Sturmovik: Battle of Stalingrad,"Action, Simulation, "
329020,Battlegrounds of Eldhelm,"Free to Play, Indie, RPG, "
317610,Prophour23,"Action, Indie, Strategy, "
329000,Data Hacker: Corruption,"Adventure, Indie, RPG, Simulation, "
311170,Moonlight Minions,"Casual, Indie, "
320120,Meadowland,"Indie, Simulation, "
314540,Paper Monsters Recut,"Adventure, "
267775,Talisman - The Dungeon Expansion,"Indie, RPG, Strategy, "
327940,Dragonsphere,"Adventure, "
327930,Darklands,"Adventure, RPG, "
327920,BloodNet,"Adventure, "
258656,Train Simulator: DB BR 442 'Talent 2' EMU Add-On,"Simulation, "
326250,Fat Chicken - OST by Jason Graves,"Strategy, "
250580,Paranautical Activity: Deluxe Atonement Edition,"Action, Indie, RPG, "
289733,One Shot Escape DLC,"Action, "
289734,Barricade! DLC,"Action, "
326180,Sinister City,"Adventure, Casual, Indie, "
281102,Text-to-VoIP Plugin,"Audio Production, Utilities, "
248610,Door Kickers,"Action, Indie, Simulation, Strategy, "
317490,SpeedRunners - Youtuber Pack 2,"Action, Casual, Indie, Racing, Sports, "
317480,SpeedRunners - Youtuber Pack 1,"Action, Casual, Indie, Racing, Sports, "
318170,Gabriel Knight - Sins of the Fathers Demo,"Adventure, "
314730,WorldCreator,"Utilities, "
323700,Poltergeist: A Pixelated Horror,"Casual, Indie, "
306150,Warlock 2: Wrath of the Nagas,"Strategy, "
256010,Jagged Alliance Flashback,"Indie, RPG, Strategy, "
316060,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC9 Variety Pack 3,"Action, Adventure, "
320721,"Warlock 2: The Good, the Bad, & the Muddy","Strategy, "
320750,Warlock 2: Spectacular Spell Pack,"Strategy, "
322060,Middle-earth: Shadow of Mordor - Power of Shadow,"Action, Adventure, "
326430,Sniper Elite 3 - U.S. Camouflage Rifles Pack,"Action, Adventure, "
320730,Warlock 2: Three Mighty Mages,"Strategy, "
320840,Wings! Remastered Edition,"Action, Simulation, "
328550,Thieves' Gambit: The Curse of the Black Cat,"Indie, RPG, "
328200,Pier Solar - The Definitive Original Soundtrack,"RPG, "
328560,Thieves' Gambit: Curse of the Black Cat Demo,"Indie, RPG, "
292370,DarkEnd,"Indie, RPG, "
284460,DeadCore,"Action, Indie, "
314980,Supreme Ruler Ultimate,"Indie, Simulation, Strategy, "
223410,Perpetuum,"Indie, Massively Multiplayer, RPG, "
321421,Secret of the Magic Crystals - Dress Up,"Casual, Indie, "
328430,Rex Nebular and the Cosmic Gender Bender,"Adventure, "
295025,Rocksmith® 2014 – The White Stripes - “Fell in Love with a Girl”,"Casual, Simulation, "
295028,Rocksmith® 2014 – The White Stripes - “Blue Orchid”,"Casual, Simulation, "
295024,Rocksmith® 2014 – The White Stripes - “Seven Nation Army”,"Casual, Simulation, "
289025,GRID Autosport - Drag Pack,"N/D, "
295027,Rocksmith® 2014 – The White Stripes - “You Don’t Know What Love Is (You Just Do As You’re Told)”,"Casual, Simulation, "
295026,Rocksmith® 2014 – The White Stripes - “The Hardest Button to Button”,"Casual, Simulation, "
295029,Rocksmith® 2014 – The White Stripes Song Pack,"Casual, Simulation, "
327040,Eufloria HD Original Soundtrack,"Indie, Strategy, "
221180,Eufloria HD,"Indie, Strategy, "
311910,DIG IT! - A Digger Simulator,"Simulation, "
313420,OMSI 2 Add-on Vienna,"Simulation, "
325142,X-Plane 10 AddOn - Carenado - C152 II,"Simulation, "
262000,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,"Adventure, "
315070,Blob From Space,"Casual, Indie, Early Access, "
251730,Legend of Grimrock 2,"Adventure, Indie, RPG, "
327650,May’s Mysteries: The Secret of Dragonville,"Casual, Indie, "
324720,Slender: The Arrival Soundtrack,"Action, Adventure, Indie, "
327860,Salt,"Action, Adventure, Indie, RPG, Early Access, "
327870,Salt Demo,"Action, Adventure, Free to Play, Indie, RPG, "
201210,Pox Nora,"Free to Play, RPG, Strategy, "
327340,100% Orange Juice - Syura & Nanako Character Pack,"Indie, Strategy, "
301897,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC8 Variety Pack 2,"Action, Adventure, "
292982,Expansion - Crusader Kings II: Charlemagne,"RPG, Simulation, Strategy, "
292984,Crusader Kings II: Early Eastern Clothing Pack,"RPG, Simulation, Strategy, "
292983,Crusader Kings II: Early Western Clothing Pack,"RPG, Simulation, Strategy, "
261640,Borderlands: The Pre-Sequel,"Action, RPG, "
326530,E-book - Crusader Kings II: The Song of Roland,"RPG, Simulation, Strategy, "
325160,Bik - A Space Adventure,"Adventure, Indie, "
292985,Crusader Kings II: Dynasty Shields Charlemagne,"RPG, Simulation, Strategy, "
326290,Bik - Soundtrack,"Adventure, Indie, "
300650,Betrayer Demo,"Action, Adventure, Indie, "
301896,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC7 Variety Pack 1,"Action, Adventure, "
295018,Rocksmith® 2014 – Audioslave - “I Am The Highway”,"Casual, Simulation, "
295021,Rocksmith® 2014 – Audioslave - “Cochise”,"Casual, Simulation, "
295019,Rocksmith® 2014 – Audioslave - “Be Yourself”,"Casual, Simulation, "
295020,Rocksmith® 2014 – Audioslave - “Like a Stone”,"Casual, Simulation, "
295023,Rocksmith® 2014 – Audioslave Song Pack,"Casual, Simulation, "
295022,Rocksmith® 2014 – Audioslave - “Show Me How to Live”,"Casual, Simulation, "
307690,Sleeping Dogs: Definitive Edition,"Action, Adventure, Racing, "
326691,My Lands: Builder - Artifact DLC Pack,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy, "
326690,My Lands: Highlander - Artifact DLC Pack,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy, "
326800,War on Folvos Demo,"Indie, Strategy, "
325570,Ultratron Soundtrack,"Action, Indie, "
262210,Last Knight: Rogue Rider Edition,"Action, Adventure, Casual, Indie, "
325500,RPG Maker VX Ace - Evil Castle Tiles Pack,"Design & Illustration, Web Publishing, "
315340,A.R.E.S. Extinction Agenda EX,"Action, Indie, "
325501,RPG Maker VX Ace - Tarot Battlers,"Design & Illustration, Web Publishing, "
325503,RPG Maker VX Ace - Inspirational Vol. 3,"Design & Illustration, Web Publishing, "
282680,Warring States,"Indie, Strategy, Early Access, "
303710,Monomino,"Casual, Indie, "
251170,Damned,"Adventure, "
325502,RPG Maker VX Ace - Gyrowolf's Galactic Music Pack,"Design & Illustration, Web Publishing, "
325504,RPG Maker VX Ace - Luna Engine,"Design & Illustration, Web Publishing, "
245300,Disney Epic Mickey 2:  The Power of Two,"Action, Adventure, "
286880,Disney Planes,"Action, Adventure, "
301760,Disney•Pixar Cars 2: The Video Game,"Action, Adventure, Racing, "
214490,Alien: Isolation,"Action, "
301830,Disney•Pixar Brave: The Video Game,"Action, Adventure, "
300820,Disney•Pixar Toy Story 3: The Video Game,"Action, Adventure, "
282511,Alien: Isolation - Crew Expendable,"Action, "
277741,Train Simulator: DB BR 103 TEE Loco Add-On,"Simulation, "
277745,Train Simulator: GWR Class 14XX Loco Add-On,"Simulation, "
301980,Pirates of the Caribbean: At World's End,"Action, Adventure, "
326370,Giana Sisters: Twisted Dreams - Original Soundtrack,"Action, Indie, "
292120,FINAL FANTASY® XIII,"RPG, "
323730,TRI Original Soundtrack + Artbook,"Adventure, Indie, "
293660,TRI: Of Friendship and Madness,"Adventure, Indie, "
307570,A Golden Wake,"Adventure, Indie, "
327390,Sid Meier's Covert Action (Classic),"Adventure, Simulation, "
327380,Sid Meier's Pirates! Gold Plus (Classic),"Adventure, Simulation, "
327400,Sid Meier's Colonization (Classic),"Adventure, Simulation, "
323390,Crazy Machines 2: Pirates,"Casual, Strategy, "
321930,Schein Demo,"Action, Adventure, Indie, "
321920,Schein,"Action, Adventure, Indie, "
325143,X-Plane 10 AddOn - Carenado - PA32R 301 Saratoga SP,"Simulation, "
302510,Ryse: Son of Rome,"Action, "
325110,Save the Furries,"Casual, "
298300,UFO Online: Fight for Earth,"Massively Multiplayer, RPG, Strategy, "
318510,Euro Truck Simulator 2 - French Paint Jobs Pack,"Indie, Simulation, "
313470,Boot Hill Heroes,"Indie, RPG, "
314720,ShaderTool,"Utilities, "
297860,Split/Second,"Action, Racing, "
318950,Disney's Tangled,"Action, Adventure, "
315440,Disney TRON: Evolution,"Action, Adventure, "
316030,Disney Alice in Wonderland,"Action, Adventure, "
318740,Disney The Princess and the Frog,"Adventure, "
311770,LEGO® Pirates of the Caribbean: The Video Game,"Action, Adventure, "
316260,Disney Universe,"Action, Adventure, "
318660,Moorhuhn / Crazy Chicken Tales,"Casual, "
325910,Substance B2M3,"Animation & Modeling, Design & Illustration, Photo Editing, "
326050,Bitmap2Material 3 Professional Upgrade,"Animation & Modeling, Design & Illustration, Photo Editing, "
323500,PAYDAY 2: Hotline Miami,"Action, RPG, "
321830,Cavern Kings,"Action, Casual, Indie, Early Access, "
293061,Watch_Dogs - Bad Blood,"Action, Adventure, "
245176,Skullgirls: Eliza,"Action, Indie, "
272300,CardFile3D,"Utilities, "
325144,X-Plane 10 AddOn - Carenado - M20J 201,"Simulation, "
312720,Khet 2.0,"Casual, Indie, Strategy, "
295006,Rocksmith® 2014 – Shinedown - “Enemies”,"Casual, Simulation, "
295007,Rocksmith® 2014 – Shinedown - “Second Chance”,"Casual, Simulation, "
295010,Rocksmith® 2014 – Shinedown - “Sound of Madness”,"Casual, Simulation, "
295011,Rocksmith® 2014 – Shinedown Song Pack,"Casual, Simulation, "
258970,Gauntlet™ Slayer Edition,"Action, Adventure, RPG, "
295490,Schrödinger’s Cat And The Raiders Of The Lost Quark,"Action, Adventure, "
299020,Runaway Express Mystery,"Casual, "
325040,Fantasy Grounds - Sundered Skies #1 The Ice Tower,"Indie, RPG, "
325041,Fantasy Grounds - Sundered Skies #2 Fate of the Summoner,"Indie, RPG, "
325042,Fantasy Grounds - Sundered Skies #3 Blade of Destiny,"Indie, RPG, "
325043,Fantasy Grounds - Sundered Skies #4 Mindthief,"Indie, RPG, "
325044,Fantasy Grounds - Sundered Skies Tokens,"Indie, RPG, "
289930,TransOcean: The Shipping Company,"Casual, Simulation, Strategy, "
324850,Red Orchestra 2/Rising Storm Beta Community Maps,"Action, "
324830,Red Orchestra 2/Rising Storm Alpha Community Maps,"Action, "
301892,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC3 Summer Cloth Pack,"Action, Adventure, "
315670,Raiden III Digital Edition,"Action, "
253630,Steam Marines,"Indie, RPG, Strategy, "
316290,X-Plane 10 AddOn - Aerosoft - Airport Dusseldorf,"Simulation, "
321940,Moorhuhn: Tiger and Chicken,"Action, Indie, RPG, "
317510,Beyond Gravity,"Action, Casual, "
324490,Caffeine Demo,"Adventure, Indie, "
294460,Fenix Rage,"Action, Adventure, Indie, "
323560,Sword of the Stars: The Pit - Juggernaut,"Casual, Indie, RPG, Strategy, "
324290,Van Helsing II: Pigasus,"Action, Adventure, Indie, RPG, "
323570,Ground Pounders: Tarka DLC,"Indie, Strategy, "
323610,911: First Responders®,"Simulation, Strategy, "
302440,Roadside Assistance Simulator,"Simulation, "
321020,SolidFace Pro 2015 Demo,"Casual, "
319930,The Vanishing of Ethan Carter - Collector's Edition Upgrade,"Adventure, Indie, "
258520,The Vanishing of Ethan Carter,"Adventure, Indie, "
320320,Darkstone,"Action, RPG, "
296630,Kraven Manor,"Action, Adventure, Indie, "
321290,Dandelion - Wishes brought to you -,"Simulation, "
321410,Command: Modern Air / Naval Operations WOTY,"Simulation, Strategy, "
236150,Starpoint Gemini 2,"Action, RPG, Simulation, "
253330,Neverending Nightmares,"Action, Adventure, Indie, "
278620,TinyKeep,"Action, Adventure, Indie, RPG, "
263020,STARWHAL,"Action, Casual, Indie, Sports, "
305050,Outland,"Action, Adventure, Indie, "
311660,Dino D-Day: Last Stand DLC,"Action, Indie, "
316480,Shadow Puppeteer,"Adventure, Indie, "
321630,Pier Solar and the Great Architects Demo,"RPG, "
311670,Middle-earth: Shadow of Mordor - HD Content,"Action, Adventure, "
